account_id,month,active_days,workflows_run,workflows_errored,seats_used,support_tickets,support_ticket_category
acc_000824,2023-06-01,12,182,3,1,0,none
acc_000824,2023-07-01,9,193,23,1,1,product
acc_000824,2023-08-01,11,199,21,3,0,none
acc_000824,2023-09-01,19,194,21,2,0,none
acc_000824,2023-10-01,15,189,4,1,0,none
acc_000824,2023-11-01,14,198,6,3,0,none
acc_000824,2023-12-01,8,202,43,1,0,none
acc_000824,2024-01-01,12,187,4,1,0,none
acc_000824,2024-02-01,12,211,29,1,0,none
acc_000824,2024-03-01,17,198,37,2,0,none
acc_000824,2024-04-01,13,183,7,2,0,none
acc_000824,2024-05-01,13,189,21,3,0,none
acc_000824,2024-05-01,14,233,17,2,0,none
acc_000824,2024-06-01,16,228,35,3,0,none
acc_000825,2023-12-01,12,1011,163,14,0,none
acc_000825,2024-01-01,14,964,57,3,0,none
acc_000825,2024-02-01,21,953,53,6,1,integration
acc_000825,2024-03-01,17,980,149,6,0,none
acc_000825,2024-04-01,19,956,25,10,0,none
acc_000825,2024-05-01,14,986,33,7,0,none
acc_000825,2024-05-01,10,966,106,7,0,none
acc_000825,2024-06-01,12,952,64,5,0,none
acc_000826,2023-07-01,4,488,95,5,0,none
acc_000826,2023-08-01,2,235,3,2,0,none
acc_000826,2023-09-01,4,251,15,6,0,none
acc_000826,2023-10-01,3,484,31,6,0,none
acc_000826,2023-11-01,5,486,38,4,0,none
acc_000826,2023-12-01,8,479,10,5,0,none
acc_000826,2024-01-01,9,486,68,2,0,none
acc_000826,2024-02-01,5,470,38,3,0,none
acc_000826,2024-03-01,9,477,31,5,0,none
acc_000826,2024-04-01,7,497,47,2,1,integration
acc_000826,2024-05-01,12,469,30,3,0,none
acc_000826,2024-05-01,8,425,8,4,0,none
acc_000826,2024-06-01,6,499,28,3,0,none
acc_000827,2023-07-01,11,213,36,1,1,billing
acc_000827,2023-08-01,5,204,14,1,0,none
acc_000827,2023-09-01,9,187,9,3,0,none
acc_000827,2023-10-01,12,184,16,3,0,none
acc_000827,2023-11-01,18,204,2,2,0,none
acc_000827,2023-12-01,14,194,7,3,0,none
acc_000827,2024-01-01,14,204,11,3,1,product
acc_000827,2024-02-01,16,225,3,2,1,product
acc_000827,2024-03-01,12,210,38,2,0,none
acc_000827,2024-04-01,13,227,17,3,1,integration
acc_000827,2024-05-01,13,217,11,3,0,none
acc_000827,2024-05-01,16,192,11,1,0,none
acc_000827,2024-06-01,16,200,31,3,1,product
acc_000828,2023-05-01,15,161,16,1,0,none
acc_000828,2023-06-01,4,181,40,2,1,product
acc_000828,2023-07-01,7,152,2,1,0,none
acc_000828,2023-08-01,8,194,16,1,0,none
acc_000828,2023-09-01,11,178,11,1,1,billing
acc_000828,2023-10-01,7,165,24,1,0,none
acc_000828,2023-11-01,13,157,21,3,0,none
acc_000828,2023-12-01,9,173,2,2,0,none
acc_000828,2024-01-01,11,157,4,1,0,none
acc_000828,2024-02-01,19,155,7,1,0,none
acc_000828,2024-03-01,8,152,8,2,0,none
acc_000828,2024-04-01,17,152,12,1,0,none
acc_000828,2024-05-01,14,137,8,1,0,none
acc_000828,2024-05-01,10,151,9,1,0,none
acc_000828,2024-06-01,10,171,10,1,0,none
acc_000829,2024-01-01,21,985,192,7,0,none
acc_000829,2024-02-01,11,953,60,5,0,none
acc_000829,2024-03-01,16,956,115,5,0,none
acc_000829,2024-04-01,12,951,65,15,1,product
acc_000829,2024-05-01,14,941,185,5,0,none
acc_000829,2024-05-01,21,941,41,3,0,none
acc_000829,2024-06-01,10,960,117,8,1,billing
acc_000830,2023-10-01,16,995,71,9,0,none
acc_000830,2023-11-01,17,958,15,9,0,none
acc_000830,2023-12-01,12,967,41,7,0,none
acc_000830,2024-01-01,19,980,2,7,1,integration
acc_000830,2024-02-01,13,976,33,8,1,product
acc_000830,2024-03-01,9,946,24,4,0,none
acc_000830,2024-04-01,17,992,29,10,1,product
acc_000830,2024-05-01,21,970,48,4,0,none
acc_000830,2024-05-01,16,959,73,6,0,none
acc_000830,2024-06-01,5,918,162,5,0,none
acc_000831,2024-01-01,9,157,16,3,0,none
acc_000831,2024-02-01,9,158,8,2,0,none
acc_000831,2024-03-01,7,169,9,1,0,none
acc_000831,2024-04-01,7,146,11,1,0,none
acc_000831,2024-05-01,4,179,12,1,0,none
acc_000831,2024-05-01,18,165,9,3,0,none
acc_000831,2024-06-01,7,160,4,1,0,none
acc_000832,2023-09-01,16,677,27,5,1,product
acc_000832,2023-10-01,10,694,77,9,0,none
acc_000832,2023-11-01,15,719,96,8,0,none
acc_000832,2023-12-01,16,692,82,2,0,none
acc_000832,2024-01-01,7,736,135,8,0,none
acc_000832,2024-02-01,17,730,277,8,0,none
acc_000832,2024-03-01,20,715,46,6,0,none
acc_000832,2024-04-01,7,740,59,6,0,none
acc_000832,2024-05-01,9,675,68,4,0,none
acc_000832,2024-05-01,14,701,29,3,0,none
acc_000832,2024-06-01,17,660,49,2,0,none
acc_000833,2023-06-01,14,933,46,3,0,none
acc_000833,2023-07-01,22,1009,168,5,0,none
acc_000833,2023-08-01,17,940,128,7,0,none
acc_000833,2023-09-01,12,947,61,5,0,none
acc_000833,2023-10-01,14,950,63,8,1,billing
acc_000833,2023-11-01,13,906,18,10,0,none
acc_000833,2023-12-01,16,940,127,7,0,none
acc_000833,2024-01-01,15,974,232,4,0,none
acc_000833,2024-02-01,14,941,46,10,0,none
acc_000833,2024-03-01,16,921,59,6,0,none
acc_000833,2024-04-01,15,968,109,2,0,none
acc_000833,2024-05-01,10,980,43,8,0,none
acc_000833,2024-05-01,10,959,67,5,0,none
acc_000833,2024-06-01,15,961,120,14,0,none
acc_000834,2024-06-01,14,968,96,15,0,none
acc_000835,2024-02-01,24,5030,497,27,0,none
acc_000835,2024-03-01,25,5087,621,24,0,none
acc_000835,2024-04-01,19,4885,199,22,0,none
acc_000835,2024-05-01,20,4963,202,27,0,none
acc_000835,2024-05-01,21,4984,376,23,0,none
acc_000835,2024-06-01,28,5042,343,23,1,billing
acc_000836,2023-05-01,28,4035,1050,22,0,none
acc_000836,2023-06-01,18,4032,740,18,0,none
acc_000836,2023-07-01,25,3961,796,21,0,none
acc_000836,2023-08-01,19,3976,255,27,0,none
acc_000836,2023-09-01,23,4075,1190,19,0,none
acc_000836,2023-10-01,17,3984,418,15,0,none
acc_000836,2023-11-01,22,4087,303,18,0,none
acc_000836,2023-12-01,15,4056,95,20,0,none
acc_000836,2024-01-01,19,4111,1081,19,1,product
acc_000836,2024-02-01,22,4036,269,22,0,none
acc_000836,2024-03-01,16,3982,650,19,0,none
acc_000836,2024-04-01,21,3935,732,14,0,none
acc_000836,2024-05-01,19,4014,887,27,0,none
acc_000836,2024-05-01,19,3965,723,16,0,none
acc_000836,2024-06-01,24,3988,451,19,0,none
acc_000837,2024-05-01,16,169,31,1,1,product
acc_000837,2024-05-01,11,149,12,1,0,none
acc_000837,2024-06-01,14,160,1,2,1,product
acc_000838,2024-03-01,6,118,7,1,0,none
acc_000838,2024-04-01,9,135,6,1,0,none
acc_000838,2024-05-01,10,116,2,1,1,product
acc_000838,2024-05-01,6,116,3,1,0,none
acc_000838,2024-06-01,6,134,15,1,1,integration
acc_000839,2023-07-01,10,737,22,5,0,none
acc_000839,2023-08-01,6,739,249,3,0,none
acc_000839,2023-09-01,10,700,84,6,0,none
acc_000839,2023-10-01,9,731,33,9,0,none
acc_000839,2023-11-01,7,751,39,1,0,none
acc_000839,2023-12-01,7,726,117,5,0,none
acc_000839,2024-01-01,9,731,100,6,0,none
acc_000839,2024-02-01,12,737,29,4,1,product
acc_000839,2024-03-01,9,690,160,10,1,billing
acc_000839,2024-04-01,6,684,96,7,0,none
acc_000839,2024-05-01,9,685,53,5,0,none
acc_000839,2024-05-01,11,688,133,11,1,product
acc_000839,2024-06-01,9,716,40,3,0,none
acc_000840,2023-08-01,9,187,12,1,0,none
acc_000840,2023-09-01,11,207,3,2,0,none
acc_000840,2023-10-01,12,186,8,1,0,none
acc_000840,2023-11-01,9,216,16,1,0,none
acc_000840,2023-12-01,14,220,9,3,0,none
acc_000840,2024-01-01,9,198,8,1,0,none
acc_000840,2024-02-01,15,193,18,2,0,none
acc_000840,2024-03-01,17,206,26,2,0,none
acc_000840,2024-04-01,9,218,15,1,0,none
acc_000840,2024-05-01,13,191,32,3,0,none
acc_000840,2024-05-01,12,187,11,2,0,none
acc_000840,2024-06-01,15,216,6,3,0,none
acc_000841,2023-10-01,16,5116,116,18,0,none
acc_000841,2023-11-01,28,5158,88,22,0,none
acc_000841,2023-12-01,24,4943,135,20,0,none
acc_000841,2024-01-01,23,4977,212,13,0,none
acc_000841,2024-02-01,28,4969,493,17,0,none
acc_000841,2024-03-01,25,5047,264,26,0,none
acc_000841,2024-04-01,23,5057,794,21,1,product
acc_000841,2024-05-01,26,4983,178,24,0,none
acc_000841,2024-05-01,28,5041,106,18,0,none
acc_000841,2024-06-01,28,4915,1227,25,1,product
acc_000842,2023-12-01,11,712,108,10,1,product
acc_000842,2024-01-01,9,793,161,5,0,none
acc_000842,2024-02-01,9,764,59,8,0,none
acc_000842,2024-03-01,7,724,64,6,0,none
acc_000842,2024-04-01,7,719,97,4,0,none
acc_000842,2024-05-01,6,665,46,7,0,none
acc_000842,2024-05-01,11,703,48,3,0,none
acc_000842,2024-06-01,12,731,20,2,0,none
acc_000843,2023-09-01,26,1255,367,6,0,none
acc_000843,2023-10-01,17,1210,166,9,0,none
acc_000843,2023-11-01,19,1244,130,11,1,billing
acc_000843,2023-12-01,23,1165,23,4,0,none
acc_000843,2024-01-01,15,1219,177,11,0,none
acc_000843,2024-02-01,18,1293,112,14,0,none
acc_000843,2024-03-01,12,1228,109,10,0,none
acc_000843,2024-04-01,17,1162,94,8,0,none
acc_000843,2024-05-01,19,1183,174,9,0,none
acc_000843,2024-05-01,18,1205,20,15,1,product
acc_000843,2024-06-01,13,1230,92,12,0,none
acc_000844,2024-02-01,13,1194,116,8,0,none
acc_000844,2024-03-01,27,1170,91,10,0,none
acc_000844,2024-04-01,13,1167,65,7,0,none
acc_000844,2024-05-01,12,1214,80,8,0,none
acc_000844,2024-05-01,15,1138,46,9,0,none
acc_000844,2024-06-01,16,1199,237,10,0,none
acc_000845,2023-07-01,13,134,12,1,0,none
acc_000845,2023-08-01,9,127,1,1,0,none
acc_000845,2023-09-01,9,116,8,1,0,none
acc_000845,2023-10-01,6,121,14,1,0,none
acc_000845,2023-11-01,9,116,9,3,0,none
acc_000845,2023-12-01,7,121,15,1,1,integration
acc_000845,2024-01-01,9,114,5,2,0,none
acc_000845,2024-02-01,8,116,13,1,1,integration
acc_000845,2024-03-01,5,128,24,1,0,none
acc_000845,2024-04-01,7,117,2,2,0,none
acc_000845,2024-05-01,7,125,11,1,0,none
acc_000845,2024-05-01,13,133,19,1,0,none
acc_000845,2024-06-01,12,132,3,1,0,none
acc_000846,2023-12-01,11,3934,670,19,0,billing
acc_000846,2024-01-01,21,4137,270,16,0,none
acc_000846,2024-02-01,25,4001,112,15,0,none
acc_000846,2024-03-01,19,3935,385,21,1,integration
acc_000846,2024-04-01,17,3969,684,21,0,none
acc_000846,2024-05-01,19,3857,132,15,0,none
acc_000846,2024-05-01,23,3999,83,15,0,none
acc_000846,2024-06-01,21,3936,172,20,0,none
acc_000847,2024-06-01,4,130,3,1,0,none
acc_000848,2023-06-01,4,148,30,3,0,none
acc_000848,2023-07-01,8,160,25,2,0,none
acc_000848,2023-08-01,9,142,23,3,0,none
acc_000848,2023-09-01,9,155,4,3,0,none
acc_000848,2023-10-01,11,166,6,3,0,none
acc_000848,2023-11-01,15,171,40,1,0,none
acc_000848,2023-12-01,5,147,3,3,0,none
acc_000848,2024-01-01,10,164,54,1,0,none
acc_000848,2024-02-01,9,154,6,3,0,none
acc_000848,2024-03-01,9,170,3,3,0,none
acc_000848,2024-04-01,6,154,18,1,1,product
acc_000848,2024-05-01,8,165,10,2,0,none
acc_000848,2024-05-01,9,155,8,2,1,product
acc_000848,2024-06-01,11,170,6,1,0,none
acc_000849,2023-09-01,11,943,385,10,0,none
acc_000849,2023-10-01,13,975,13,6,0,none
acc_000849,2023-11-01,12,926,104,8,0,none
acc_000849,2023-12-01,16,956,78,5,0,none
acc_000849,2024-01-01,20,943,109,14,1,billing
acc_000849,2024-02-01,13,939,146,7,0,none
acc_000849,2024-03-01,16,971,10,5,0,none
acc_000849,2024-04-01,9,991,138,7,0,none
acc_000849,2024-05-01,18,913,38,6,1,product
acc_000849,2024-05-01,13,926,107,6,0,none
acc_000849,2024-06-01,17,1003,33,8,0,none
acc_000850,2023-08-01,18,1238,91,9,0,none
acc_000850,2023-09-01,17,1212,57,9,1,product
acc_000850,2023-10-01,17,1197,83,12,0,none
acc_000850,2023-11-01,17,1258,242,7,0,none
acc_000850,2023-12-01,21,1202,102,4,0,none
acc_000850,2024-01-01,19,1286,268,8,1,product
acc_000850,2024-02-01,13,1167,30,7,0,none
acc_000850,2024-03-01,22,1162,154,7,0,none
acc_000850,2024-04-01,14,1244,122,5,1,product
acc_000850,2024-05-01,11,1223,53,10,0,none
acc_000850,2024-05-01,17,1231,13,13,0,none
acc_000850,2024-06-01,23,1245,74,15,0,none
acc_000851,2024-02-01,10,155,42,1,0,none
acc_000851,2024-03-01,9,149,10,1,0,none
acc_000851,2024-04-01,9,153,16,3,0,none
acc_000851,2024-05-01,10,148,29,2,0,none
acc_000851,2024-05-01,13,166,5,1,0,none
acc_000851,2024-06-01,10,162,14,1,0,none
acc_000852,2023-05-01,13,737,208,7,0,none
acc_000852,2023-06-01,18,713,53,9,0,none
acc_000852,2023-07-01,11,714,71,4,0,none
acc_000852,2023-08-01,8,719,33,3,0,none
acc_000852,2023-09-01,10,717,90,5,0,none
acc_000852,2023-10-01,14,737,15,4,1,product
acc_000852,2023-11-01,14,715,32,2,0,none
acc_000852,2023-12-01,11,725,87,4,1,product
acc_000852,2024-01-01,6,729,58,6,0,none
acc_000852,2024-02-01,9,721,30,6,0,none
acc_000852,2024-03-01,6,670,17,9,0,none
acc_000852,2024-04-01,14,742,65,8,0,none
acc_000852,2024-05-01,8,718,14,5,0,none
acc_000852,2024-05-01,15,672,96,4,0,none
acc_000852,2024-06-01,12,705,15,5,0,none
acc_000853,2024-04-01,7,121,23,1,0,none
acc_000853,2024-05-01,9,125,11,2,0,none
acc_000853,2024-05-01,8,121,10,1,0,none
acc_000853,2024-06-01,5,103,5,1,0,none
acc_000854,2024-03-01,5,135,37,1,0,none
acc_000854,2024-04-01,10,139,1,2,0,none
acc_000854,2024-05-01,7,144,16,1,0,none
acc_000854,2024-05-01,4,110,7,3,1,product
acc_000854,2024-06-01,4,105,4,1,0,none
acc_000855,2023-08-01,25,3979,1343,19,0,none
acc_000855,2023-09-01,15,4047,282,23,1,product
acc_000855,2023-10-01,17,4064,413,20,0,none
acc_000855,2023-11-01,20,4012,233,24,0,none
acc_000855,2023-12-01,18,3980,343,19,0,none
acc_000855,2024-01-01,21,4061,693,13,0,none
acc_000855,2024-02-01,26,3985,706,18,1,product
acc_000855,2024-03-01,11,3998,526,25,0,none
acc_000855,2024-04-01,27,3923,603,14,0,none
acc_000855,2024-05-01,19,4062,760,23,1,product
acc_000855,2024-05-01,26,3943,992,24,1,product
acc_000855,2024-06-01,24,3932,258,14,0,none
acc_000856,2024-04-01,8,102,18,2,0,none
acc_000856,2024-05-01,6,111,18,1,0,none
acc_000856,2024-05-01,9,119,10,3,0,none
acc_000856,2024-06-01,10,116,2,1,0,none
acc_000857,2024-05-01,9,752,201,1,0,none
acc_000857,2024-05-01,9,753,29,9,0,none
acc_000857,2024-06-01,8,711,6,1,0,none
acc_000858,2024-03-01,22,961,104,11,0,none
acc_000858,2024-04-01,13,975,60,8,0,none
acc_000858,2024-05-01,20,961,191,4,0,none
acc_000858,2024-05-01,13,999,24,7,0,none
acc_000858,2024-06-01,17,962,191,3,1,product
acc_000859,2023-08-01,8,108,60,3,0,none
acc_000859,2023-09-01,4,120,23,1,0,none
acc_000859,2023-10-01,10,137,18,2,0,none
acc_000859,2023-11-01,6,116,16,2,1,product
acc_000859,2023-12-01,6,130,28,2,0,none
acc_000859,2024-01-01,9,115,5,1,0,none
acc_000859,2024-02-01,6,130,14,1,0,none
acc_000859,2024-03-01,4,102,15,1,0,none
acc_000859,2024-04-01,10,118,6,1,0,none
acc_000859,2024-05-01,7,118,8,2,1,product
acc_000859,2024-05-01,7,109,12,1,0,none
acc_000859,2024-06-01,7,124,7,1,0,none
acc_000860,2024-01-01,3,71,18,1,0,none
acc_000860,2024-02-01,7,42,4,1,0,none
acc_000860,2024-03-01,2,50,11,1,0,none
acc_000860,2024-04-01,2,79,3,1,0,none
acc_000860,2024-05-01,3,63,2,1,0,none
acc_000860,2024-05-01,6,82,11,1,0,none
acc_000860,2024-06-01,5,83,13,3,0,none
acc_000861,2024-01-01,8,159,13,2,0,none
acc_000861,2024-02-01,11,170,1,3,0,none
acc_000861,2024-03-01,6,142,1,1,0,none
acc_000861,2024-04-01,11,168,9,2,0,none
acc_000861,2024-05-01,10,149,1,2,0,none
acc_000861,2024-05-01,7,160,6,1,0,none
acc_000861,2024-06-01,9,157,18,1,0,none
acc_000862,2024-05-01,11,750,185,8,0,none
acc_000862,2024-06-01,16,718,65,5,0,none
acc_000863,2024-03-01,17,959,115,6,0,none
acc_000863,2024-04-01,14,951,87,5,0,none
acc_000863,2024-05-01,15,952,180,3,0,none
acc_000863,2024-05-01,12,987,97,6,0,none
acc_000863,2024-06-01,11,970,11,9,1,product
acc_000864,2023-08-01,11,169,26,1,0,none
acc_000864,2023-09-01,8,135,3,1,0,none
acc_000864,2023-10-01,6,175,9,1,0,none
acc_000864,2023-11-01,8,152,10,1,0,none
acc_000864,2023-12-01,2,156,6,2,0,none
acc_000864,2024-01-01,7,175,10,1,0,none
acc_000864,2024-02-01,11,155,4,3,0,none
acc_000864,2024-03-01,7,149,9,1,0,none
acc_000864,2024-04-01,6,178,7,1,1,integration
acc_000864,2024-05-01,10,169,5,1,0,none
acc_000864,2024-05-01,6,162,17,2,0,none
acc_000864,2024-06-01,7,158,24,2,0,none
acc_000865,2023-06-01,22,1271,149,8,0,none
acc_000865,2023-07-01,22,1217,141,9,0,none
acc_000865,2023-08-01,13,1216,42,4,0,none
acc_000865,2023-09-01,15,1207,115,9,0,none
acc_000865,2023-10-01,11,1253,69,8,0,none
acc_000865,2023-11-01,16,1224,69,11,0,none
acc_000865,2023-12-01,22,1223,52,8,0,none
acc_000865,2024-01-01,19,1237,17,9,0,none
acc_000865,2024-02-01,17,1204,60,5,0,none
acc_000865,2024-03-01,18,1229,109,10,0,none
acc_000865,2024-04-01,15,1217,40,3,0,none
acc_000865,2024-05-01,22,1231,129,6,0,none
acc_000865,2024-05-01,13,1248,52,5,0,none
acc_000865,2024-06-01,18,1197,380,7,0,none
acc_000866,2023-05-01,8,162,9,2,1,billing
acc_000866,2023-06-01,5,163,12,2,1,billing
acc_000866,2023-07-01,14,168,24,1,0,none
acc_000866,2023-08-01,12,171,13,1,0,none
acc_000866,2023-09-01,4,151,12,1,0,none
acc_000866,2023-10-01,11,134,24,3,0,none
acc_000866,2023-11-01,6,157,46,1,0,none
acc_000866,2023-12-01,5,155,17,1,0,none
acc_000866,2024-01-01,10,144,13,1,0,none
acc_000866,2024-02-01,8,138,19,3,1,billing
acc_000866,2024-03-01,10,137,13,2,0,none
acc_000866,2024-04-01,10,131,13,3,0,none
acc_000866,2024-05-01,7,145,18,1,0,none
acc_000866,2024-05-01,14,160,23,1,0,none
acc_000866,2024-06-01,5,158,23,2,0,none
acc_000867,2024-05-01,8,167,28,1,1,billing
acc_000867,2024-06-01,6,168,9,1,0,none
acc_000868,2023-12-01,12,950,72,6,0,none
acc_000868,2024-01-01,14,948,71,5,0,none
acc_000868,2024-02-01,12,950,109,12,0,none
acc_000868,2024-03-01,13,916,197,7,0,none
acc_000868,2024-04-01,12,1007,33,9,0,none
acc_000868,2024-05-01,13,960,131,10,0,none
acc_000868,2024-05-01,18,974,178,8,0,none
acc_000868,2024-06-01,15,902,173,8,0,none
acc_000869,2023-10-01,7,139,12,2,1,product
acc_000869,2023-11-01,7,167,6,2,0,none
acc_000869,2023-12-01,8,157,5,1,0,none
acc_000869,2024-01-01,8,163,12,2,0,none
acc_000869,2024-02-01,5,173,18,2,0,none
acc_000869,2024-03-01,19,147,12,2,0,none
acc_000869,2024-04-01,7,155,4,3,0,none
acc_000869,2024-05-01,14,160,25,3,0,none
acc_000869,2024-05-01,12,150,7,1,0,none
acc_000869,2024-06-01,8,173,8,1,0,none
acc_000870,2024-05-01,8,994,56,3,1,product
acc_000870,2024-05-01,13,989,33,4,0,none
acc_000870,2024-06-01,17,945,130,9,0,none
acc_000871,2023-05-01,12,726,121,4,0,none
acc_000871,2023-06-01,11,749,6,9,0,none
acc_000871,2023-07-01,15,705,25,5,0,none
acc_000871,2023-08-01,18,723,48,6,0,none
acc_000871,2023-09-01,6,703,83,1,0,none
acc_000871,2023-10-01,7,776,36,4,0,none
acc_000871,2023-11-01,8,704,7,4,0,none
acc_000871,2023-12-01,11,790,37,6,1,product
acc_000871,2024-01-01,12,699,7,4,0,none
acc_000871,2024-02-01,8,711,60,9,0,none
acc_000871,2024-03-01,8,754,70,1,0,none
acc_000871,2024-04-01,9,739,104,4,0,none
acc_000871,2024-05-01,9,696,71,7,0,none
acc_000871,2024-05-01,7,695,48,5,0,none
acc_000871,2024-06-01,12,723,46,6,0,none
acc_000872,2023-10-01,10,953,80,4,0,none
acc_000872,2023-11-01,21,908,19,7,0,none
acc_000872,2023-12-01,15,1005,7,1,0,none
acc_000872,2024-01-01,10,966,100,11,0,none
acc_000872,2024-02-01,13,941,94,13,0,none
acc_000872,2024-03-01,11,925,157,8,0,none
acc_000872,2024-04-01,14,957,55,8,0,none
acc_000872,2024-05-01,21,939,159,9,0,none
acc_000872,2024-05-01,18,951,146,7,0,none
acc_000872,2024-06-01,18,957,60,2,1,product
acc_000873,2023-06-01,8,167,20,1,1,billing
acc_000873,2023-07-01,12,160,9,1,0,none
acc_000873,2023-08-01,16,149,13,1,0,none
acc_000873,2023-09-01,9,163,9,2,0,none
acc_000873,2023-10-01,11,169,18,2,0,none
acc_000873,2023-11-01,12,149,13,1,0,none
acc_000873,2023-12-01,10,163,26,1,0,none
acc_000873,2024-01-01,10,161,7,1,1,product
acc_000873,2024-02-01,9,151,18,1,0,none
acc_000873,2024-03-01,9,170,26,2,0,none
acc_000873,2024-04-01,5,162,19,1,0,none
acc_000873,2024-05-01,9,167,30,1,0,none
acc_000873,2024-05-01,12,142,6,1,0,none
acc_000873,2024-06-01,11,179,3,3,0,none
acc_000874,2023-05-01,16,3982,480,17,0,none
acc_000874,2023-06-01,16,4119,455,12,0,none
acc_000874,2023-07-01,25,4020,217,11,0,none
acc_000874,2023-08-01,28,3910,338,16,0,none
acc_000874,2023-09-01,17,3917,127,21,0,none
acc_000874,2023-10-01,22,4059,104,9,0,none
acc_000874,2023-11-01,20,3959,351,24,0,none
acc_000874,2023-12-01,27,4052,485,18,0,none
acc_000874,2024-01-01,28,4016,109,18,0,none
acc_000874,2024-02-01,22,4061,371,19,0,none
acc_000874,2024-03-01,21,3887,567,16,0,none
acc_000874,2024-04-01,15,4087,382,21,1,product
acc_000874,2024-05-01,23,4065,260,24,0,none
acc_000874,2024-05-01,12,3997,357,25,0,none
acc_000874,2024-06-01,18,4014,354,18,0,none
acc_000875,2024-04-01,19,4014,228,19,0,none
acc_000875,2024-05-01,16,3978,380,16,0,none
acc_000875,2024-05-01,10,3955,441,11,0,none
acc_000875,2024-06-01,25,3876,209,30,0,none
acc_000876,2023-09-01,18,3988,765,21,1,integration
acc_000876,2023-10-01,22,4043,106,15,0,none
acc_000876,2023-11-01,16,3999,533,18,0,none
acc_000876,2023-12-01,22,3943,499,22,0,none
acc_000876,2024-01-01,16,3995,456,30,1,integration
acc_000876,2024-02-01,24,4039,462,24,1,billing
acc_000876,2024-03-01,20,4065,1482,21,0,none
acc_000876,2024-04-01,20,3997,670,12,0,none
acc_000876,2024-05-01,19,3925,483,25,0,none
acc_000876,2024-05-01,16,3967,152,20,0,none
acc_000876,2024-06-01,20,4043,527,24,0,none
acc_000877,2023-11-01,14,1028,15,5,0,none
acc_000877,2023-12-01,15,938,21,6,0,none
acc_000877,2024-01-01,15,958,60,6,0,none
acc_000877,2024-02-01,22,994,146,6,1,integration
acc_000877,2024-03-01,20,965,120,7,0,none
acc_000877,2024-04-01,16,934,82,7,0,none
acc_000877,2024-05-01,18,983,107,5,0,none
acc_000877,2024-05-01,15,938,31,8,0,none
acc_000877,2024-06-01,16,964,71,8,0,none
acc_000878,2023-11-01,5,60,24,1,0,none
acc_000878,2023-12-01,5,45,1,1,0,none
acc_000878,2024-01-01,1,46,1,1,0,none
acc_000878,2024-02-01,7,73,8,1,0,none
acc_000878,2024-03-01,8,78,4,1,0,none
acc_000878,2024-04-01,5,93,7,1,0,none
acc_000878,2024-05-01,1,80,7,1,0,none
acc_000878,2024-05-01,6,73,8,1,0,none
acc_000878,2024-06-01,6,79,2,1,0,none
acc_000879,2024-03-01,6,171,39,2,1,product
acc_000879,2024-04-01,12,174,8,1,0,none
acc_000879,2024-05-01,8,174,28,1,1,product
acc_000879,2024-05-01,8,130,11,2,0,none
acc_000879,2024-06-01,11,149,13,1,0,none
acc_000880,2024-04-01,8,179,20,2,0,none
acc_000880,2024-05-01,15,188,12,1,1,billing
acc_000880,2024-05-01,12,200,17,2,0,none
acc_000880,2024-06-01,14,196,5,1,0,none
acc_000881,2023-12-01,19,4013,96,14,0,none
acc_000881,2024-01-01,20,3990,114,11,0,none
acc_000881,2024-02-01,20,4037,631,17,0,none
acc_000881,2024-03-01,12,3976,548,22,0,none
acc_000881,2024-04-01,13,3986,259,16,0,none
acc_000881,2024-05-01,23,4029,63,19,0,none
acc_000881,2024-05-01,22,4016,127,24,0,none
acc_000881,2024-06-01,25,3999,170,18,0,none
acc_000882,2023-07-01,5,136,6,1,1,integration
acc_000882,2023-08-01,8,117,10,1,0,none
acc_000882,2023-09-01,6,104,9,1,0,none
acc_000882,2023-10-01,8,115,13,1,0,none
acc_000882,2023-11-01,6,118,16,3,0,none
acc_000882,2023-12-01,13,122,13,2,0,none
acc_000882,2024-01-01,11,120,7,1,0,none
acc_000882,2024-02-01,8,100,9,1,0,none
acc_000882,2024-03-01,5,124,16,1,0,none
acc_000882,2024-04-01,4,118,7,1,0,none
acc_000882,2024-05-01,7,139,10,2,1,integration
acc_000882,2024-05-01,9,122,13,2,1,product
acc_000882,2024-06-01,10,111,5,1,0,none
