account_id,month,courses_assigned,courses_completed,overdue_certifications,seats_used,support_tickets,support_ticket_category
acc_000386,2024-02-01,123,87,5,5,1,integration
acc_000386,2024-03-01,168,110,24,6,0,none
acc_000386,2024-04-01,207,148,20,5,0,none
acc_000386,2024-05-01,99,78,12,4,0,none
acc_000386,2024-06-01,102,72,11,5,1,none
acc_000386,2024-07-01,88,64,11,4,0,none
acc_000386,2024-08-01,109,75,7,6,0,none
acc_000386,2024-09-01,150,126,9,5,0,none
acc_000386,2024-10-01,159,123,8,6,0,none
acc_000386,2024-11-01,83,63,4,4,0,none
acc_000386,2024-12-01,101,65,3,4,0,none
acc_000386,2024-12-01,113,90,7,6,0,none
acc_000386,2025-01-01,116,83,16,5,0,none
acc_000386,2025-03-01,153,104,22,4,1,integration
acc_000387,2024-01-01,20,18,0,5,0,none
acc_000387,2024-02-01,24,16,0,3,0,none
acc_000387,2024-03-01,43,37,2,4,0,none
acc_000387,2024-04-01,36,27,2,3,0,none
acc_000387,2024-05-01,27,22,3,4,0,none
acc_000387,2024-06-01,25,21,2,5,0,none
acc_000387,2024-07-01,22,18,1,4,0,none
acc_000387,2024-08-01,23,16,1,4,0,none
acc_000387,2024-09-01,37,34,2,5,0,none
acc_000387,2024-10-01,37,30,4,4,0,none
acc_000387,2024-11-01,25,19,2,4,1,integration
acc_000387,2024-12-01,20,18,1,5,0,none
acc_000387,2024-12-01,26,23,3,3,0,none
acc_000387,2025-01-01,27,23,0,4,0,none
acc_000387,2025-03-01,39,32,1,3,1,integration
acc_000388,2024-02-01,95,59,32,2,0,none
acc_000388,2024-03-01,137,89,7,2,0,none
acc_000388,2024-04-01,148,94,10,2,0,none
acc_000388,2024-05-01,70,38,17,2,0,none
acc_000388,2024-06-01,77,40,15,2,0,none
acc_000388,2024-07-01,86,45,19,3,0,none
acc_000388,2024-08-01,71,36,8,3,0,none
acc_000388,2024-09-01,118,74,22,3,0,none
acc_000388,2024-10-01,141,69,25,3,1,product
acc_000388,2024-11-01,91,54,22,2,0,none
acc_000388,2024-12-01,96,61,19,3,0,none
acc_000388,2024-12-01,95,61,25,2,1,product
acc_000388,2025-01-01,41,22,10,1,0,none
acc_000388,2025-03-01,31,19,2,1,0,none
acc_000389,2024-01-01,12,7,2,1,1,product
acc_000389,2024-02-01,15,9,0,1,1,product
acc_000389,2024-03-01,14,7,0,1,0,none
acc_000389,2024-04-01,26,15,7,1,1,integration
acc_000389,2024-05-01,10,5,0,1,0,none
acc_000389,2024-06-01,13,6,0,1,0,none
acc_000389,2024-07-01,15,8,3,1,0,none
acc_000389,2024-08-01,15,9,4,1,0,none
acc_000389,2024-09-01,23,14,0,1,0,none
acc_000389,2024-10-01,21,10,0,1,0,none
acc_000389,2024-11-01,12,7,0,1,0,none
acc_000389,2024-12-01,10,5,0,1,1,product
acc_000389,2024-12-01,12,6,2,1,0,none
acc_000389,2025-01-01,5,3,0,1,0,none
acc_000389,2025-03-01,8,4,0,1,0,none
acc_000390,2024-11-01,255,192,17,16,0,none
acc_000390,2024-12-01,294,225,17,13,0,none
acc_000390,2024-12-01,326,294,38,16,0,none
acc_000390,2025-01-01,291,288,14,16,0,none
acc_000390,2025-03-01,396,304,26,11,0,none
acc_000391,2024-01-01,22,13,2,2,0,none
acc_000391,2024-02-01,27,20,2,2,0,none
acc_000391,2024-03-01,39,32,2,2,0,none
acc_000391,2024-04-01,49,34,7,2,0,none
acc_000391,2024-05-01,23,16,2,2,0,none
acc_000391,2024-06-01,24,17,2,2,0,none
acc_000391,2024-07-01,23,14,2,3,0,none
acc_000391,2024-08-01,25,15,2,2,0,none
acc_000391,2024-09-01,44,35,1,3,0,none
acc_000391,2024-10-01,40,27,2,3,0,none
acc_000391,2024-11-01,26,16,3,2,0,none
acc_000391,2024-12-01,28,22,3,3,0,none
acc_000391,2024-12-01,26,18,3,2,0,none
acc_000391,2025-01-01,27,22,2,3,0,none
acc_000391,2025-03-01,38,30,4,2,0,none
acc_000392,2025-01-01,39,35,3,2,0,none
acc_000392,2025-03-01,66,47,5,2,0,none
acc_000393,2024-01-01,10,7,0,3,0,none
acc_000393,2024-02-01,12,8,1,5,1,integration
acc_000393,2024-03-01,17,13,2,5,0,none
acc_000393,2024-04-01,18,13,0,3,0,none
acc_000393,2024-05-01,10,7,1,3,0,none
acc_000393,2024-06-01,10,6,1,4,0,none
acc_000393,2024-07-01,10,7,0,5,0,none
acc_000393,2024-08-01,11,9,0,4,0,none
acc_000393,2024-09-01,15,12,2,4,0,none
acc_000393,2024-10-01,23,17,1,5,0,none
acc_000393,2024-11-01,9,6,0,3,0,none
acc_000393,2024-12-01,12,9,0,4,0,none
acc_000393,2024-12-01,9,6,0,5,0,none
acc_000393,2025-01-01,12,9,0,3,0,none
acc_000393,2025-03-01,21,15,2,4,0,none
acc_000394,2024-01-01,65,43,6,8,0,none
acc_000394,2024-02-01,65,42,8,7,0,none
acc_000394,2024-03-01,134,98,12,7,0,none
acc_000394,2024-04-01,91,74,9,7,0,none
acc_000394,2024-05-01,75,55,5,8,0,none
acc_000394,2024-06-01,69,47,3,7,0,none
acc_000394,2024-07-01,57,48,5,10,0,none
acc_000394,2024-08-01,63,54,5,7,0,none
acc_000394,2024-09-01,100,71,13,8,0,none
acc_000394,2024-10-01,88,75,9,9,0,none
acc_000394,2024-11-01,71,47,3,9,0,none
acc_000394,2024-12-01,65,54,9,10,0,none
acc_000394,2024-12-01,67,50,3,8,0,none
acc_000394,2025-01-01,74,55,8,6,0,none
acc_000394,2025-03-01,96,78,2,9,0,none
acc_000395,2024-01-01,46,26,9,11,0,none
acc_000395,2024-02-01,53,26,13,10,0,none
acc_000395,2024-03-01,73,39,11,7,0,none
acc_000395,2024-04-01,76,46,8,8,0,none
acc_000395,2024-05-01,56,30,7,7,1,product
acc_000395,2024-06-01,50,29,3,9,0,none
acc_000395,2024-07-01,42,21,11,8,0,none
acc_000395,2024-08-01,45,22,7,10,1,none
acc_000395,2024-09-01,73,46,7,11,0,none
acc_000395,2024-10-01,101,49,24,6,0,none
acc_000395,2024-11-01,53,29,20,8,0,none
acc_000395,2024-12-01,43,23,11,10,1,product
acc_000395,2024-12-01,52,29,1,6,0,none
acc_000395,2025-01-01,20,10,1,3,1,none
acc_000395,2025-03-01,26,15,6,1,0,none
acc_000396,2025-01-01,4,3,0,1,0,none
acc_000396,2025-03-01,8,4,0,1,0,none
acc_000397,2025-01-01,29,26,3,3,0,none
acc_000397,2025-03-01,41,28,0,3,0,none
acc_000398,2024-02-01,263,163,8,18,0,none
acc_000398,2024-03-01,291,218,20,20,1,none
acc_000398,2024-04-01,309,222,39,19,0,none
acc_000398,2024-05-01,227,149,31,16,1,integration
acc_000398,2024-06-01,227,150,10,22,0,none
acc_000398,2024-07-01,277,208,18,19,1,none
acc_000398,2024-08-01,278,221,40,18,0,none
acc_000398,2024-09-01,482,305,52,16,0,none
acc_000398,2024-10-01,328,204,22,12,1,integration
acc_000398,2024-11-01,272,175,14,12,0,none
acc_000398,2024-12-01,227,173,7,22,0,none
acc_000398,2024-12-01,281,208,36,20,0,none
acc_000398,2025-01-01,243,186,35,23,0,none
acc_000398,2025-03-01,341,269,25,12,1,none
acc_000399,2024-01-01,98,82,4,9,0,none
acc_000399,2024-02-01,119,101,11,9,0,none
acc_000399,2024-03-01,203,153,12,8,0,none
acc_000399,2024-04-01,153,119,11,6,0,none
acc_000399,2024-05-01,95,80,11,7,0,none
acc_000399,2024-06-01,121,116,5,5,0,none
acc_000399,2024-07-01,110,99,3,5,1,product
acc_000399,2024-08-01,119,92,12,9,0,none
acc_000399,2024-09-01,196,171,21,6,1,product
acc_000399,2024-10-01,200,159,21,8,0,none
acc_000399,2024-11-01,111,95,9,8,0,none
acc_000399,2024-12-01,131,125,12,5,0,none
acc_000399,2024-12-01,130,99,13,5,0,none
acc_000399,2025-01-01,102,92,4,5,1,product
acc_000399,2025-03-01,228,186,29,9,0,none
acc_000400,2024-09-01,46,45,6,1,1,none
acc_000400,2024-10-01,34,31,3,1,0,none
acc_000400,2024-11-01,30,24,4,2,0,none
acc_000400,2024-12-01,25,22,1,2,0,none
acc_000400,2024-12-01,27,22,1,2,0,none
acc_000400,2025-01-01,24,19,0,2,0,none
acc_000400,2025-03-01,48,39,2,1,0,none
acc_000401,2024-07-01,59,40,7,5,0,none
acc_000401,2024-08-01,71,51,8,7,0,none
acc_000401,2024-09-01,126,97,4,4,0,none
acc_000401,2024-10-01,118,90,8,5,0,none
acc_000401,2024-11-01,70,53,3,6,0,none
acc_000401,2024-12-01,74,48,1,7,0,none
acc_000401,2024-12-01,60,42,2,6,1,product
acc_000401,2025-01-01,68,48,10,6,0,none
acc_000401,2025-03-01,102,70,13,7,0,none
acc_000402,2024-01-01,33,16,7,3,0,none
acc_000402,2024-02-01,26,15,0,3,0,none
acc_000402,2024-03-01,59,34,4,2,0,none
acc_000402,2024-04-01,59,34,8,4,0,none
acc_000402,2024-05-01,30,15,6,4,1,product
acc_000402,2024-06-01,26,14,5,3,0,none
acc_000402,2024-07-01,28,17,3,3,0,none
acc_000402,2024-08-01,26,14,7,3,0,none
acc_000402,2024-09-01,56,32,19,3,1,product
acc_000402,2024-10-01,46,27,8,4,0,none
acc_000402,2024-11-01,33,20,2,3,0,none
acc_000402,2024-12-01,35,21,2,3,1,product
acc_000402,2024-12-01,28,13,3,3,0,none
acc_000402,2025-01-01,12,7,2,1,0,none
acc_000402,2025-03-01,24,12,0,1,0,none
acc_000403,2024-04-01,71,55,10,8,0,none
acc_000403,2024-05-01,46,35,1,6,0,none
acc_000403,2024-06-01,48,35,12,5,1,none
acc_000403,2024-07-01,46,29,4,6,0,none
acc_000403,2024-08-01,45,32,5,5,0,none
acc_000403,2024-09-01,55,36,1,9,0,none
acc_000403,2024-10-01,61,44,15,5,0,none
acc_000403,2024-11-01,43,31,0,6,0,none
acc_000403,2024-12-01,35,22,5,8,0,none
acc_000403,2024-12-01,45,34,10,8,0,none
acc_000403,2025-01-01,12,9,0,1,1,integration
acc_000403,2025-03-01,15,11,2,2,0,none
acc_000404,2024-01-01,30,25,0,2,0,none
acc_000404,2024-02-01,29,28,3,2,0,none
acc_000404,2024-03-01,49,48,1,2,0,none
acc_000404,2024-04-01,30,29,1,1,0,none
acc_000404,2024-05-01,26,25,0,2,0,none
acc_000404,2024-06-01,29,28,2,1,0,none
acc_000404,2024-07-01,26,25,0,1,0,none
acc_000404,2024-08-01,24,20,3,1,0,none
acc_000404,2024-09-01,48,43,5,2,1,none
acc_000404,2024-10-01,44,41,4,2,0,none
acc_000404,2024-11-01,32,31,3,1,0,none
acc_000404,2024-12-01,26,22,1,1,0,none
acc_000404,2024-12-01,30,25,1,2,0,none
acc_000404,2025-01-01,29,25,0,2,0,none
acc_000404,2025-03-01,42,39,3,1,0,none
acc_000405,2024-05-01,35,33,2,2,0,none
acc_000405,2024-06-01,40,32,5,3,0,none
acc_000405,2024-07-01,38,31,1,3,0,none
acc_000405,2024-08-01,39,31,2,3,0,none
acc_000405,2024-09-01,53,43,5,2,1,integration
acc_000405,2024-10-01,53,43,7,2,1,none
acc_000405,2024-11-01,44,41,1,2,0,none
acc_000405,2024-12-01,34,29,1,3,0,none
acc_000405,2024-12-01,35,27,1,2,1,product
acc_000405,2025-01-01,34,26,1,2,0,none
acc_000405,2025-03-01,59,50,7,2,0,none
acc_000406,2024-05-01,19,18,1,3,0,none
acc_000406,2024-06-01,28,24,2,3,0,none
acc_000406,2024-07-01,23,22,1,2,0,none
acc_000406,2024-08-01,27,23,2,2,0,none
acc_000406,2024-09-01,35,31,1,2,0,none
acc_000406,2024-10-01,47,46,1,2,0,none
acc_000406,2024-11-01,20,19,2,2,0,none
acc_000406,2024-12-01,22,20,2,3,0,none
acc_000406,2024-12-01,22,20,1,2,1,integration
acc_000406,2025-01-01,19,16,1,3,0,none
acc_000406,2025-03-01,26,24,3,3,0,none
acc_000407,2024-01-01,26,12,7,3,0,none
acc_000407,2024-02-01,19,12,2,2,0,none
acc_000407,2024-03-01,41,24,11,3,1,integration
acc_000407,2024-04-01,37,23,2,3,0,none
acc_000407,2024-05-01,27,17,4,2,0,none
acc_000407,2024-06-01,19,11,0,3,0,none
acc_000407,2024-07-01,22,12,2,2,0,none
acc_000407,2024-08-01,24,12,6,2,1,product
acc_000407,2024-09-01,36,18,7,2,1,product
acc_000407,2024-10-01,37,21,7,3,1,none
acc_000407,2024-11-01,23,11,4,3,0,none
acc_000407,2024-12-01,27,14,0,2,1,none
acc_000407,2024-12-01,26,15,5,2,0,none
acc_000407,2025-01-01,10,5,0,1,1,integration
acc_000407,2025-03-01,16,9,4,1,0,none
acc_000408,2024-01-01,41,35,1,5,0,none
acc_000408,2024-02-01,48,37,4,7,0,none
acc_000408,2024-03-01,86,73,10,4,0,none
acc_000408,2024-04-01,70,65,1,6,1,integration
acc_000408,2024-05-01,56,48,3,8,0,none
acc_000408,2024-06-01,54,40,1,8,0,none
acc_000408,2024-07-01,49,43,1,7,0,none
acc_000408,2024-08-01,56,43,7,8,0,none
acc_000408,2024-09-01,81,77,11,8,0,none
acc_000408,2024-10-01,69,62,10,5,0,none
acc_000408,2024-11-01,50,38,2,4,0,none
acc_000408,2024-12-01,57,51,4,7,1,product
acc_000408,2024-12-01,46,34,3,7,0,none
acc_000408,2025-01-01,40,31,2,8,0,none
acc_000408,2025-03-01,62,51,3,6,0,none
acc_000409,2024-01-01,14,7,2,1,0,none
acc_000409,2024-02-01,14,7,1,1,0,none
acc_000409,2024-03-01,25,15,6,1,0,none
acc_000409,2024-04-01,24,16,4,1,0,none
acc_000409,2024-05-01,10,5,0,1,1,product
acc_000409,2024-06-01,14,9,2,1,0,none
acc_000409,2024-07-01,15,9,2,1,1,product
acc_000409,2024-08-01,12,7,0,1,0,none
acc_000409,2024-09-01,23,14,2,1,0,none
acc_000409,2024-10-01,23,15,2,1,0,none
acc_000409,2024-11-01,15,9,0,1,0,none
acc_000409,2024-12-01,14,8,5,1,1,integration
acc_000409,2024-12-01,15,8,2,1,1,integration
acc_000409,2025-01-01,6,3,0,1,0,none
acc_000409,2025-03-01,7,4,0,1,0,none
acc_000410,2024-01-01,33,25,3,4,0,none
acc_000410,2024-02-01,30,20,1,4,0,none
acc_000410,2024-03-01,36,24,4,5,1,product
acc_000410,2024-04-01,44,37,3,5,0,none
acc_000410,2024-05-01,29,24,3,3,0,none
acc_000410,2024-06-01,25,20,2,4,0,none
acc_000410,2024-07-01,37,33,3,4,0,none
acc_000410,2024-08-01,33,24,1,5,1,product
acc_000410,2024-09-01,51,40,4,3,0,none
acc_000410,2024-10-01,57,47,4,3,0,none
acc_000410,2024-11-01,26,17,2,3,0,none
acc_000410,2024-12-01,29,20,3,3,0,none
acc_000410,2024-12-01,37,25,2,5,0,none
acc_000410,2025-01-01,38,30,2,5,1,integration
acc_000410,2025-03-01,60,49,7,4,0,none
acc_000411,2024-09-01,177,109,23,3,0,none
acc_000411,2024-10-01,217,171,13,4,0,none
acc_000411,2024-11-01,131,88,14,3,0,none
acc_000411,2024-12-01,111,75,13,4,0,none
acc_000411,2024-12-01,127,81,18,2,0,none
acc_000411,2025-01-01,120,91,12,4,0,none
acc_000411,2025-03-01,162,121,20,4,0,none
acc_000412,2024-10-01,22,16,0,3,0,none
acc_000412,2024-11-01,17,14,0,5,0,none
acc_000412,2024-12-01,15,11,1,5,0,none
acc_000412,2024-12-01,15,11,1,4,0,none
acc_000412,2025-01-01,13,8,0,3,1,integration
acc_000412,2025-03-01,29,22,1,5,1,integration
acc_000413,2024-08-01,69,58,8,3,1,billing
acc_000413,2024-09-01,100,93,6,4,0,none
acc_000413,2024-10-01,107,98,3,4,0,none
acc_000413,2024-11-01,58,52,2,4,0,none
acc_000413,2024-12-01,48,43,5,3,0,none
acc_000413,2024-12-01,49,43,3,5,1,product
acc_000413,2025-01-01,57,53,6,6,0,none
acc_000413,2025-03-01,82,69,11,5,0,none
acc_000414,2024-11-01,22,18,0,2,0,none
acc_000414,2024-12-01,21,18,2,2,0,none
acc_000414,2024-12-01,20,15,2,2,0,none
acc_000414,2025-01-01,25,20,2,2,0,none
acc_000414,2025-03-01,32,25,4,2,1,integration
acc_000415,2025-01-01,103,95,12,12,0,none
acc_000415,2025-03-01,190,174,15,13,1,integration
acc_000416,2024-01-01,20,13,2,3,0,none
acc_000416,2024-02-01,19,15,2,3,0,none
acc_000416,2024-03-01,34,30,1,3,1,integration
acc_000416,2024-04-01,23,20,2,2,0,none
acc_000416,2024-05-01,14,10,1,3,0,none
acc_000416,2024-06-01,20,14,2,3,0,none
acc_000416,2024-07-01,19,13,2,2,0,none
acc_000416,2024-08-01,16,12,1,2,0,none
acc_000416,2024-09-01,30,21,3,2,0,none
acc_000416,2024-10-01,25,17,1,3,0,none
acc_000416,2024-11-01,19,14,2,3,0,none
acc_000416,2024-12-01,14,12,2,3,0,none
acc_000416,2024-12-01,16,13,1,2,0,none
acc_000416,2025-01-01,19,13,2,2,0,none
acc_000416,2025-03-01,23,20,2,3,0,none
acc_000417,2024-12-01,105,85,5,5,1,billing
acc_000417,2025-01-01,96,61,11,4,0,none
acc_000417,2025-03-01,167,113,18,4,1,none
acc_000418,2024-01-01,90,64,7,9,0,none
acc_000418,2024-02-01,114,92,2,5,0,none
acc_000418,2024-03-01,142,131,18,6,0,none
acc_000418,2024-04-01,178,147,7,6,0,none
acc_000418,2024-05-01,122,113,2,5,0,none
acc_000418,2024-06-01,108,99,10,7,1,product
acc_000418,2024-07-01,86,77,8,8,0,none
acc_000418,2024-08-01,86,81,6,5,0,none
acc_000418,2024-09-01,159,134,15,9,1,integration
acc_000418,2024-10-01,183,147,15,8,0,none
acc_000418,2024-11-01,100,93,6,9,0,none
acc_000418,2024-12-01,125,98,7,7,0,none
acc_000418,2024-12-01,110,105,12,9,0,none
acc_000418,2025-01-01,104,90,5,8,0,none
acc_000418,2025-03-01,169,136,21,6,0,none
acc_000419,2024-01-01,44,39,2,7,1,integration
acc_000419,2024-02-01,61,47,3,5,0,none
acc_000419,2024-03-01,82,63,7,7,0,none
acc_000419,2024-04-01,78,63,7,7,0,none
acc_000419,2024-05-01,47,46,5,7,0,none
acc_000419,2024-06-01,43,42,0,5,0,none
acc_000419,2024-07-01,59,58,8,5,0,none
acc_000419,2024-08-01,53,45,1,7,0,none
acc_000419,2024-09-01,94,81,10,6,0,none
acc_000419,2024-10-01,86,80,9,9,0,none
acc_000419,2024-11-01,61,52,2,5,0,none
acc_000419,2024-12-01,57,47,5,7,0,none
acc_000419,2024-12-01,43,34,1,6,1,none
acc_000419,2025-01-01,56,43,5,8,0,none
acc_000419,2025-03-01,75,70,7,7,0,none
acc_000420,2024-07-01,108,79,2,6,0,none
acc_000420,2024-08-01,124,100,11,5,0,none
acc_000420,2024-09-01,174,139,11,6,0,none
acc_000420,2024-10-01,176,124,12,6,0,none
acc_000420,2024-11-01,119,102,11,6,0,none
acc_000420,2024-12-01,131,113,5,4,0,none
acc_000420,2024-12-01,99,64,12,4,0,none
acc_000420,2025-01-01,120,79,12,5,1,product
acc_000420,2025-03-01,160,104,19,5,0,none
acc_000421,2024-01-01,35,24,5,2,1,product
acc_000421,2024-02-01,32,21,10,1,0,none
acc_000421,2024-03-01,48,35,9,2,0,none
acc_000421,2024-04-01,38,25,8,2,1,none
acc_000421,2024-05-01,30,20,2,1,1,integration
acc_000421,2024-06-01,30,22,1,2,0,none
acc_000421,2024-07-01,29,21,3,1,0,none
acc_000421,2024-08-01,34,25,3,1,0,none
acc_000421,2024-09-01,52,36,15,2,0,none
acc_000421,2024-10-01,42,28,8,2,1,product
acc_000421,2024-11-01,31,21,2,2,1,product
acc_000421,2024-12-01,27,20,0,2,1,product
acc_000421,2024-12-01,36,22,8,2,0,none
acc_000421,2025-01-01,6,4,0,1,0,none
acc_000421,2025-03-01,9,7,2,1,1,product
acc_000422,2024-04-01,84,60,4,6,0,none
acc_000422,2024-05-01,61,47,4,6,0,none
acc_000422,2024-06-01,51,39,5,3,1,none
acc_000422,2024-07-01,49,37,2,6,0,none
acc_000422,2024-08-01,62,48,7,6,0,none
acc_000422,2024-09-01,70,56,2,5,0,none
acc_000422,2024-10-01,75,71,5,4,0,none
acc_000422,2024-11-01,46,34,4,3,0,none
acc_000422,2024-12-01,66,62,5,5,0,none
acc_000422,2024-12-01,48,36,3,3,1,none
acc_000422,2025-01-01,62,51,6,5,1,integration
acc_000422,2025-03-01,96,92,10,5,0,none
acc_000423,2024-01-01,69,49,8,6,0,none
acc_000423,2024-02-01,73,48,3,4,0,none
acc_000423,2024-03-01,98,75,8,5,1,product
acc_000423,2024-04-01,85,66,10,8,0,none
acc_000423,2024-05-01,56,41,3,6,0,none
acc_000423,2024-06-01,69,57,1,8,0,none
acc_000423,2024-07-01,58,46,2,5,0,none
acc_000423,2024-08-01,69,50,8,6,1,product
acc_000423,2024-09-01,76,49,3,8,0,none
acc_000423,2024-10-01,110,92,2,5,0,none
acc_000423,2024-11-01,72,61,8,5,0,none
acc_000423,2024-12-01,50,39,6,7,0,none
acc_000423,2024-12-01,67,53,2,8,0,none
acc_000423,2025-01-01,69,48,7,7,0,none
acc_000423,2025-03-01,87,71,3,8,0,none
acc_000424,2025-01-01,160,127,3,13,1,billing
acc_000424,2025-03-01,237,234,6,13,0,none
acc_000425,2024-01-01,64,57,1,7,1,none
acc_000425,2024-02-01,63,48,5,7,0,none
acc_000425,2024-03-01,113,101,12,8,0,none
acc_000425,2024-04-01,90,76,5,8,0,none
acc_000425,2024-05-01,83,73,6,7,1,integration
acc_000425,2024-06-01,92,71,2,9,0,none
acc_000425,2024-07-01,68,56,9,5,0,none
acc_000425,2024-08-01,93,72,7,9,1,integration
acc_000425,2024-09-01,111,109,15,8,0,none
acc_000425,2024-10-01,114,108,13,7,0,none
acc_000425,2024-11-01,80,67,5,8,0,none
acc_000425,2024-12-01,85,72,11,5,0,none
acc_000425,2024-12-01,79,59,1,9,1,integration
acc_000425,2025-01-01,69,68,5,5,0,none
acc_000425,2025-03-01,102,96,5,9,0,none
acc_000426,2024-01-01,17,16,1,5,0,none
acc_000426,2024-02-01,14,13,0,5,0,none
acc_000426,2024-03-01,18,15,0,3,0,none
acc_000426,2024-04-01,22,21,3,4,1,integration
acc_000426,2024-05-01,12,11,1,5,1,none
acc_000426,2024-06-01,12,11,1,5,0,none
acc_000426,2024-07-01,15,12,0,4,1,product
acc_000426,2024-08-01,14,12,1,5,0,none
acc_000426,2024-09-01,18,16,1,5,1,product
acc_000426,2024-10-01,23,19,1,5,0,none
acc_000426,2024-11-01,15,14,1,4,0,none
acc_000426,2024-12-01,14,12,1,3,0,none
acc_000426,2024-12-01,17,14,0,3,0,none
acc_000426,2025-01-01,13,10,1,5,0,none
acc_000426,2025-03-01,21,19,0,4,0,none
acc_000427,2024-01-01,75,74,10,21,0,none
acc_000427,2024-02-01,103,98,2,11,0,none
acc_000427,2024-03-01,128,126,16,16,0,none
acc_000427,2024-04-01,120,99,4,15,0,none
acc_000427,2024-05-01,90,81,11,21,0,none
acc_000427,2024-06-01,98,97,7,11,1,integration
acc_000427,2024-07-01,102,83,14,15,0,none
acc_000427,2024-08-01,76,75,10,13,0,none
acc_000427,2024-09-01,170,168,10,15,0,none
acc_000427,2024-10-01,128,126,7,21,0,none
acc_000427,2024-11-01,80,79,7,21,1,integration
acc_000427,2024-12-01,87,85,7,15,0,none
acc_000427,2024-12-01,84,78,6,13,0,none
acc_000427,2025-01-01,82,80,5,14,0,none
acc_000427,2025-03-01,121,119,11,19,0,none
acc_000428,2024-01-01,22,18,1,1,0,none
acc_000428,2024-02-01,21,20,2,1,0,none
acc_000428,2024-03-01,32,29,1,1,1,integration
acc_000428,2024-04-01,31,30,2,1,0,none
acc_000428,2024-05-01,22,21,1,1,0,none
acc_000428,2024-06-01,22,21,1,1,0,none
acc_000428,2024-07-01,19,18,1,1,0,none
acc_000428,2024-08-01,20,19,0,1,1,none
acc_000428,2024-09-01,25,20,1,1,0,none
acc_000428,2024-10-01,27,23,1,1,0,none
acc_000428,2024-11-01,16,15,0,1,0,none
acc_000428,2024-12-01,16,13,1,1,1,product
acc_000428,2024-12-01,22,21,0,1,0,none
acc_000428,2025-01-01,20,18,0,1,0,none
acc_000428,2025-03-01,31,30,1,1,0,none
acc_000429,2024-01-01,31,24,4,2,0,none
acc_000429,2024-02-01,36,25,2,2,0,none
acc_000429,2024-03-01,75,50,6,3,0,none
acc_000429,2024-04-01,61,48,2,2,0,none
acc_000429,2024-05-01,40,27,5,3,0,none
acc_000429,2024-06-01,38,25,3,3,1,product
acc_000429,2024-07-01,39,30,5,3,0,none
acc_000429,2024-08-01,37,23,4,2,1,integration
acc_000429,2024-09-01,66,45,8,2,0,none
acc_000429,2024-10-01,62,43,8,3,0,none
acc_000429,2024-11-01,40,32,5,3,0,none
acc_000429,2024-12-01,37,27,4,2,0,none
acc_000429,2024-12-01,42,28,3,2,0,none
acc_000429,2025-01-01,36,27,2,3,0,none
acc_000429,2025-03-01,49,37,6,3,1,integration
acc_000430,2024-06-01,182,137,9,17,0,none
acc_000430,2024-07-01,190,126,15,15,1,integration
acc_000430,2024-08-01,186,133,15,21,0,none
acc_000430,2024-09-01,344,250,48,15,0,none
acc_000430,2024-10-01,394,254,57,23,0,none
acc_000430,2024-11-01,182,121,3,15,0,none
acc_000430,2024-12-01,229,169,28,18,0,none
acc_000430,2024-12-01,255,210,30,23,0,none
acc_000430,2025-01-01,241,164,28,21,0,none
acc_000430,2025-03-01,295,213,14,21,1,integration
acc_000431,2024-10-01,47,42,3,1,0,none
acc_000431,2024-11-01,23,20,1,1,0,none
acc_000431,2024-12-01,28,23,3,2,0,none
acc_000431,2024-12-01,33,25,3,2,1,integration
acc_000431,2025-01-01,31,24,2,1,0,none
acc_000431,2025-03-01,35,28,4,2,1,integration
acc_000432,2024-05-01,87,71,10,10,0,none
acc_000432,2024-06-01,66,51,2,9,1,none
acc_000432,2024-07-01,74,62,5,10,0,none
acc_000432,2024-08-01,68,54,6,8,1,product
acc_000432,2024-09-01,111,87,13,6,0,none
acc_000432,2024-10-01,106,80,10,10,0,none
acc_000432,2024-11-01,71,47,2,8,0,none
acc_000432,2024-12-01,67,43,9,7,0,none
acc_000432,2024-12-01,87,65,5,10,0,none
acc_000432,2025-01-01,89,75,5,10,0,none
acc_000432,2025-03-01,100,87,14,10,0,none
acc_000433,2024-01-01,63,49,7,3,1,integration
acc_000433,2024-02-01,61,39,2,3,0,none
acc_000433,2024-03-01,110,68,15,2,0,none
acc_000433,2024-04-01,123,92,3,3,0,none
acc_000433,2024-05-01,67,44,1,2,0,none
